OBJECTID Periode1 Periode2 Ala Ana Bab Bam Tes Blb Abb Esl Cyc Cog Sqc Gaa Pup Rur Gog Gyc Chn Bba Lol Tht Amm Pef Leg Sce Sal Sas Alb Tit Pat Sat Php Lel
449973 P2 P3 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted colonized colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
449973 P1 P2 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied colonized unoccupied unoccupied persisted extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
449973 P4 P5 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized extirpated unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
449977 P1 P2 persisted persisted persisted unoccupied unoccupied persisted persisted persisted colonized unoccupied persisted unoccupied unoccupied persisted persisted unoccupied persisted unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied colonized persisted unoccupied unoccupied unoccupied persisted 
449977 P5 P6 persisted persisted persisted unoccupied unoccupied persisted extirpated persisted persisted unoccupied persisted unoccupied unoccupied persisted persisted persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied persisted persisted unoccupied unoccupied unoccupied persisted 
449977 P3 P4 persisted persisted extirpated unoccupied unoccupied persisted persisted persisted colonized unoccupied persisted unoccupied unoccupied persisted persisted persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied colonized extirpated unoccupied unoccupied unoccupied persisted 
449977 P4 P5 persisted persisted colonized unoccupied unoccupied persisted persisted persisted persisted unoccupied persisted unoccupied unoccupied persisted persisted persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied persisted colonized unoccupied unoccupied unoccupied persisted 
449977 P6 P7 persisted persisted extirpated unoccupied unoccupied persisted colonized persisted extirpated unoccupied persisted unoccupied unoccupied persisted persisted persisted extirpated unoccupied unoccupied unoccupied persisted persisted persisted persisted extirpated unoccupied extirpated persisted unoccupied unoccupied unoccupied extirpated 
449977 P2 P3 persisted persisted persisted unoccupied unoccupied persisted persisted persisted extirpated unoccupied persisted unoccupied unoccupied persisted persisted colonized persisted unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied extirpated persisted unoccupied unoccupied unoccupied persisted 
447994 P1 P2 persisted persisted unoccupied unoccupied unoccupied colonized persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied colonized extirpated unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied 
447994 P3 P4 persisted persisted unoccupied unoccupied unoccupied extirpated persisted persisted unoccupied unoccupied unoccupied persisted unoccupied persisted persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied extirpated colonized unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied 
447994 P2 P3 persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted unoccupied unoccupied unoccupied colonized unoccupied persisted persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied 
447994 P6 P7 persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted unoccupied unoccupied unoccupied persisted colonized persisted persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied extirpated persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied 
447994 P7 P8 persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted unoccupied unoccupied unoccupied persisted extirpated persisted extirpated persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied colonized persisted unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied 
447994 P4 P5 persisted persisted unoccupied unoccupied unoccupied colonized persisted persisted unoccupied unoccupied unoccupied extirpated unoccupied persisted persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied colonized persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied 
447994 P5 P6 persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted unoccupied unoccupied unoccupied colonized unoccupied persisted persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied 
450005 P6 P7 unoccupied persisted unoccupied unoccupied unoccupied persisted persisted persisted colonized unoccupied persisted unoccupied unoccupied persisted colonized unoccupied unoccupied persisted unoccupied unoccupied persisted persisted persisted colonized persisted unoccupied unoccupied persisted unoccupied unoccupied colonized unoccupied 
450005 P3 P4 extirpated persisted unoccupied unoccupied unoccupied persisted persisted colonized persisted unoccupied persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied persisted persisted persisted persisted colonized unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied 
450005 P4 P5 colonized persisted unoccupied unoccupied unoccupied persisted persisted extirpated persisted unoccupied persisted unoccupied persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied 
450005 P1 P2 extirpated persisted unoccupied unoccupied unoccupied extirpated persisted persisted persisted unoccupied persisted extirpated persisted persisted extirpated extirpated unoccupied persisted unoccupied unoccupied unoccupied persisted persisted unoccupied persisted unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied 
450005 P5 P6 extirpated persisted unoccupied unoccupied unoccupied persisted persisted colonized extirpated unoccupied persisted unoccupied extirpated persisted extirpated unoccupied unoccupied persisted unoccupied unoccupied persisted persisted persisted extirpated persisted unoccupied unoccupied persisted unoccupied unoccupied extirpated unoccupied 
450005 P7 P8 unoccupied persisted unoccupied unoccupied unoccupied persisted persisted persisted persisted unoccupied persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied extirpated unoccupied 
450005 P2 P3 colonized persisted unoccupied unoccupied unoccupied colonized persisted extirpated persisted unoccupied persisted unoccupied persisted persisted colonized unoccupied unoccupied persisted unoccupied unoccupied colonized persisted persisted colonized extirpated unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied 
450007 P6 P7 persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted colonized unoccupied persisted unoccupied unoccupied persisted persisted extirpated unoccupied unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied 
450007 P4 P5 persisted persisted extirpated unoccupied unoccupied persisted persisted persisted persisted unoccupied persisted unoccupied unoccupied persisted persisted persisted unoccupied unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied 
450007 P5 P6 persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted extirpated unoccupied persisted unoccupied unoccupied persisted persisted persisted unoccupied unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied 
450007 P2 P3 persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted persisted unoccupied persisted unoccupied colonized persisted persisted extirpated colonized unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied extirpated 
450007 P7 P8 persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted persisted unoccupied persisted unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied 
450007 P3 P4 persisted persisted colonized unoccupied unoccupied persisted persisted persisted persisted unoccupied persisted unoccupied extirpated persisted persisted colonized extirpated unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied 
450007 P1 P2 persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted persisted unoccupied persisted unoccupied unoccupied persisted colonized persisted unoccupied unoccupied unoccupied unoccupied persisted persisted persisted persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied colonized 
450009 P6 P7 persisted persisted unoccupied unoccupied unoccupied extirpated extirpated unoccupied extirpated persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted extirpated colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied 
450009 P5 P6 persisted persisted unoccupied unoccupied unoccupied persisted persisted unoccupied colonized persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted extirpated extirpated unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied 
450009 P2 P3 persisted persisted unoccupied unoccupied unoccupied colonized colonized unoccupied colonized unoccupied persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted colonized unoccupied unoccupied unoccupied persisted unoccupied colonized persisted unoccupied 
450009 P4 P5 persisted persisted unoccupied unoccupied unoccupied persisted colonized unoccupied extirpated persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted colonized colonized unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied 
450009 P3 P4 persisted persisted unoccupied unoccupied unoccupied persisted extirpated unoccupied persisted colonized persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted extirpated unoccupied unoccupied unoccupied extirpated unoccupied extirpated persisted unoccupied 
450009 P1 P2 persisted persisted unoccupied unoccupied unoccupied extirpated extirpated unoccupied extirpated extirpated persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied 
